NCBI GeneID	Symbol	Chromosomes	Annotation Genomic Range Accession 	Annotation Genomic Range Start	Annotation Genomic Range Stop
1815	DRD4	11	NC_060935.1	685792	689369
90865	IL33	9	NC_000009.12	6215149	6257983
90865	IL33	9	NC_060933.1	6220289	6263045
10	NAT2	8	NC_000008.11	18386301	18401218
10	NAT2	8	NC_060932.1	18654127	18668742
25	ABL1	9	NC_000009.12	130713043	130887675
25	ABL1	9	NC_060933.1	142917999	143092548
4436	MSH2	2	NC_000002.12	47403067	47709830
4436	MSH2	2	NC_060926.1	47408101	47714827
5347	PLK1	16	NC_000016.10	23678889	23690367
5347	PLK1	16	NC_060940.1	23954691	23966171
3265	HRAS	11	NC_000011.10	532242	535576
3265	HRAS	11	NT_187586.1	61883	65217
3265	HRAS	11	NC_060935.1	579238	582554
6352	CCL5	17	NC_000017.11	35871491	35880360
6352	CCL5	17	NT_187614.1	106023	114892
6352	CCL5	17	NC_060941.1	36819399	36828268
5599	MAPK8	10	NC_000010.11	48306677	48439360
5599	MAPK8	10	NC_060934.1	49155699	49288442
5578	PRKCA	17	NC_000017.11	66302613	66810743
5578	PRKCA	17	NC_060941.1	67172339	67686559
56729	RETN	19	NC_000019.10	7669049	7670455
56729	RETN	19	NC_060943.1	7669929	7671334
2263	FGFR2	10	NC_000010.11	121478330	121598458
2263	FGFR2	10	NC_060934.1	122374405	122494614
5888	RAD51	15	NC_000015.10	40694733	40732340
5888	RAD51	15	NC_060939.1	38500415	38538035
2309	FOXO3	6	NC_000006.12	108559825	108684774
2309	FOXO3	6	NC_060930.1	109737167	109862124
4353	MPO	17	NC_000017.11	58269855	58280935
4353	MPO	17	NC_060941.1	59137736	59148814
3953	LEPR	1	NC_000001.11	65420652	65641559
3953	LEPR	1	NC_060925.1	65298629	65519352
4170	MCL1	1	NC_000001.11	150574558	150579610
4170	MCL1	1	NC_060925.1	149698578	149703635
8878	SQSTM1	5	NC_000005.10	179806393	179838078
8878	SQSTM1	5	NW_016107298.1	571962	603638
8878	SQSTM1	5	NC_060929.1	180361589	180393289
1577	CYP3A5	7	NC_000007.14	99648194	99679996
1577	CYP3A5	7	NC_060931.1	100887521	100919516
1950	EGF	4	NC_000004.12	109912883	110013766
1950	EGF	4	NC_060928.1	113214975	113315858
4088	SMAD3	15	NC_000015.10	67065602	67195169
4088	SMAD3	15	NC_060939.1	64885345	65017070
3481	IGF2	11	NC_000011.10	2129117	2149566
3481	IGF2	11	NC_060935.1	2216758	2237216
4314	MMP3	11	NC_000011.10	102835801	102843609
4314	MMP3	11	NC_060935.1	102839570	102847378
2308	FOXO1	13	NC_000013.11	40555667	40666641
2308	FOXO1	13	NC_060937.1	39774673	39885620
4988	OPRM1	6	NC_000006.12	154010496	154246867
4988	OPRM1	6	NC_060930.1	155212511	155448859
7098	TLR3	4	NC_000004.12	186069156	186088073
7098	TLR3	4	NC_060928.1	189409568	189428483
4128	MAOA	X	NC_000023.11	43655006	43746817
4128	MAOA	X	NC_060947.1	43061181	43153033
2067	ERCC1	19	NC_000019.10	45407334	45451547
2067	ERCC1	19	NC_060943.1	48234581	48278793
682	BSG	19	NC_000019.10	571283	583493
682	BSG	19	NC_060943.1	525174	537384
8842	PROM1	4	NC_000004.12	15968228	16084023
8842	PROM1	4	NC_060928.1	15949919	16107700
718	C3	19	NC_000019.10	6677704	6720650
718	C3	19	NC_060943.1	6667334	6710056
2152	F3	1	NC_000001.11	94529173	94541759
2152	F3	1	NC_060925.1	94377216	94389797
2260	FGFR1	8	NC_000008.11	38411143	38468635
2260	FGFR1	8	NC_060932.1	38688107	38745588
3486	IGFBP3	7	NC_000007.14	45912245	45921272
3486	IGFBP3	7	NC_060931.1	46073961	46082986
7291	TWIST1	7	NC_000007.14	19113047	19117636
7291	TWIST1	7	NC_060931.1	19242984	19247572
1116	CHI3L1	1	NC_000001.11	203178931	203186704
1116	CHI3L1	1	NC_060925.1	202441684	202449457
1786	DNMT1	19	NC_000019.10	10133346	10194953
1786	DNMT1	19	NC_060943.1	10259569	10321116
328	APEX1	14	NC_000014.9	20455226	20457767
328	APEX1	14	NW_025791796.1	657907	660448
328	APEX1	14	NC_060938.1	14652129	14654670
650	BMP2	20	NC_000020.11	6767686	6780246
650	BMP2	20	NC_060944.1	6808871	6821444
3643	INSR	19	NC_000019.10	7112265	7294414
3643	INSR	19	NC_060943.1	7103362	7286608
8600	TNFSF11	13	NC_000013.11	42562736	42608013
8600	TNFSF11	13	NC_060937.1	41782656	41827951
7132	TNFRSF1A	12	NC_000012.12	6328771	6342076
7132	TNFRSF1A	12	NC_060936.1	6338163	6351461
10135	NAMPT	7	NC_000007.14	106248298	106285888
10135	NAMPT	7	NC_060931.1	107563712	107602631
1803	DPP4	2	NC_000002.12	161992245	162074215
1803	DPP4	2	NC_060926.1	162448837	162530851
4763	NF1	17	NC_000017.11	31094977	31377675
4763	NF1	17	NW_025791803.1	174151	456538
4763	NF1	17	NC_060941.1	32040711	32323037
7076	TIMP1	X	NC_000023.11	47582436	47586789
7076	TIMP1	X	NC_060947.1	46992326	46996679
2261	FGFR3	4	NC_000004.12	1793293	1808867
2261	FGFR3	4	NC_060928.1	1791772	1807344
4968	OGG1	3	NC_000003.12	9749952	9791070
4968	OGG1	3	NC_060927.1	9741907	9783021
5460	POU5F1	6	NC_000006.12	31164337	31170682
5460	POU5F1	6	NT_113891.3	2646761	2653124
5460	POU5F1	6	NT_167245.2	2423653	2430016
5460	POU5F1	6	NT_167246.2	2474838	2481202
5460	POU5F1	6	NT_167247.2	2508452	2514816
5460	POU5F1	6	NT_167248.2	2422370	2428732
5460	POU5F1	6	NT_167249.2	2467753	2474114
5460	POU5F1	6	NC_060930.1	31032017	31038380
1756	DMD	X	NC_000023.11	31119222	33339388
1756	DMD	X	NC_060947.1	30717372	32937500
2305	FOXM1	12	NC_000012.12	2857680	2877174
2305	FOXM1	12	NC_060936.1	2863691	2883185
3784	KCNQ1	11	NC_000011.10	2445008	2849105
3784	KCNQ1	11	NT_187585.1	1031	81270
3784	KCNQ1	11	NC_060935.1	2534332	2938419
11200	CHEK2	22	NC_000022.11	28687742	28741834
11200	CHEK2	22	NC_060946.1	29149177	29203469
4018	LPA	6	NC_000006.12	160531482	160664275
4018	LPA	6	NC_060930.1	161783172	162011762
1387	CREBBP	16	NC_000016.10	3725054	3880713
1387	CREBBP	16	NC_060940.1	3752324	3907918
5329	PLAUR	19	NC_000019.10	43646095	43670169
5329	PLAUR	19	NC_060943.1	46467757	46492325
2778	GNAS	20	NC_000020.11	58839748	58911192
2778	GNAS	20	NC_060944.1	60622888	60694319
3315	HSPB1	7	NC_000007.14	76302673	76304292
3315	HSPB1	7	NC_060931.1	77590142	77591761
203228	C9orf72	9	NC_000009.12	27546546	27573866
203228	C9orf72	9	NC_060933.1	27557112	27584475
3596	IL13	5	NC_000005.10	132656522	132661110
3596	IL13	5	NC_060929.1	133176323	133180911
11093	ADAMTS13	9	NC_000009.12	133414337	133459386
11093	ADAMTS13	9	NW_009646201.1	240431	285480
11093	ADAMTS13	9	NC_060933.1	145628765	145673828
7161	TP73	1	NC_000001.11	3652516	3736201
7161	TP73	1	NC_060925.1	3162389	3247802
1191	CLU	8	NC_000008.11	27596917	27614700
1191	CLU	8	NC_060932.1	27874264	27892057
2629	GBA1	1	NC_000001.11	155234452	155244627
2629	GBA1	1	NW_003315906.1	39475	49650
2629	GBA1	1	NC_060925.1	154373009	154383185
7431	VIM	10	NC_000010.11	17228241	17237593
7431	VIM	10	NC_060934.1	17246786	17256137
26191	PTPN22	1	NC_000001.11	113813811	113871759
26191	PTPN22	1	NC_060925.1	113825481	113883420
23405	DICER1	14	NC_000014.9	95086228	95158010
23405	DICER1	14	NC_060938.1	89316445	89388228
1490	CCN2	6	NC_000006.12	131948176	131951372
1490	CCN2	6	NC_060930.1	133143212	133146410
3117	HLA-DQA1	6	NC_000006.12	32637406	32655272
3117	HLA-DQA1	6	NT_113891.3	4055453	4061785
3117	HLA-DQA1	6	NT_167245.2	3881320	3887518
3117	HLA-DQA1	6	NT_167246.2	4055718	4061916
3117	HLA-DQA1	6	NT_167247.2	3938451	3944695
3117	HLA-DQA1	6	NT_167248.2	3836422	3842754
3117	HLA-DQA1	6	NT_167249.2	4039294	4045564
3117	HLA-DQA1	6	NC_060930.1	32466412	32472812
846	CASR	3	NC_000003.12	122183668	122291629
846	CASR	3	NC_060927.1	124903258	125011238
356	FASLG	1	NC_000001.11	172659103	172666876
356	FASLG	1	NC_060925.1	172016214	172023987
5027	P2RX7	12	NC_000012.12	121132876	121188032
5027	P2RX7	12	NC_060936.1	121123629	121178800
796	CALCA	11	NC_000011.10	14966668	14972351
796	CALCA	11	NC_060935.1	15063025	15068708
5111	PCNA	20	NC_000020.11	5114953	5126622
5111	PCNA	20	NC_060944.1	5154376	5166040
598	BCL2L1	20	NC_000020.11	31664452	31723963
598	BCL2L1	20	NC_060944.1	33388711	33448575
4297	KMT2A	11	NC_000011.10	118436492	118526832
4297	KMT2A	11	NC_060935.1	118455794	118546121
1457	CSNK2A1	20	NC_000020.11	472498	543790
1457	CSNK2A1	20	NC_060944.1	516232	587494
2896	GRN	17	NC_000017.11	44345302	44353106
2896	GRN	17	NC_060941.1	45199297	45207105
4210	MEFV	16	NC_000016.10	3242027	3256633
4210	MEFV	16	NC_060940.1	3269087	3283689
9365	KL	13	NC_000013.11	33016243	33066143
9365	KL	13	NC_060937.1	32233557	32283464
5806	PTX3	3	NC_000003.12	157436850	157443633
5806	PTX3	3	NC_060927.1	160211418	160218201
2200	FBN1	15	NC_000015.10	48408313	48645709
2200	FBN1	15	NC_060939.1	46216487	46453900
5315	PKM	15	NC_000015.10	72199029	72231591
5315	PKM	15	NC_060939.1	70015755	70047883
1571	CYP2E1	10	NC_000010.11	133527363	133539123
1571	CYP2E1	10	NC_060934.1	134478949	134490654
1017	CDK2	12	NC_000012.12	55966830	55972789
1017	CDK2	12	NC_060936.1	55933893	55939852
860	RUNX2	6	NC_000006.12	45328330	45551082
860	RUNX2	6	NC_060930.1	45163134	45385899
1586	CYP17A1	10	NC_000010.11	102830531	102837413
1586	CYP17A1	10	NC_060934.1	103716316	103723198
7298	TYMS	18	NC_000018.10	657653	673578
7298	TYMS	18	NC_060942.1	811985	827856
3308	HSPA4	5	NC_000005.10	133052013	133106449
3308	HSPA4	5	NC_060929.1	133562175	133626191
1385	CREB1	2	NC_000002.12	207529962	207605988
1385	CREB1	2	NC_060926.1	208003958	208080006
3084	NRG1	8	NC_000008.11	31639245	32774046
3084	NRG1	8	NC_060932.1	31920455	33055399
2539	G6PD	X	NC_000023.11	154531390	154547569
2539	G6PD	X	NC_060947.1	152767773	152783952
3620	IDO1	8	NC_000008.11	39913891	39928790
3620	IDO1	8	NC_060932.1	40190729	40205625
6280	S100A9	1	NC_000001.11	153357854	153361023
6280	S100A9	1	NC_060925.1	152495082	152498250
1728	NQO1	16	NC_000016.10	69709401	69726560
1728	NQO1	16	NC_060940.1	75511583	75528719
1268	CNR1	6	NC_000006.12	88139864	88167349
1268	CNR1	6	NC_060930.1	89348358	89375841
8678	BECN1	17	NC_000017.11	42810132	42824282
8678	BECN1	17	NC_060941.1	43667271	43682705
811	CALR	19	NC_000019.10	12938609	12944489
811	CALR	19	NC_060943.1	13063097	13068974
6469	SHH	7	NC_000007.14	155799980	155812463
6469	SHH	7	NC_060931.1	156983127	156995607
100507436	MICA	6	NC_000006.12	31400711	31415315
100507436	MICA	6	NT_113891.3	2881078	2895686
100507436	MICA	6	NT_167246.2	2709304	2723902
100507436	MICA	6	NT_167248.2	2659222	2671040
100507436	MICA	6	NT_167249.2	2702988	2717592
100507436	MICA	6	NC_060930.1	31256597	31271201
6935	ZEB1	10	NC_000010.11	31318417	31529804
6935	ZEB1	10	NC_060934.1	31348155	31559554
958	CD40	20	NC_000020.11	46118314	46129858
958	CD40	20	NC_060944.1	47854355	47865910
959	CD40LG	X	NC_000023.11	136648158	136660390
959	CD40LG	X	NC_060947.1	134956900	134969116
2521	FUS	16	NC_000016.10	31180110	31194871
2521	FUS	16	NC_060940.1	31567541	31582292
6794	STK11	19	NC_000019.10	1205778	1228431
6794	STK11	19	NC_060943.1	1174325	1196989
948	CD36	7	NC_000007.14	80602207	80679274
948	CD36	7	NC_060931.1	81853488	81930588
5465	PPARA	22	NC_000022.11	46150526	46243756
5465	PPARA	22	NC_060946.1	46635225	46728457
998	CDC42	1	NC_000001.11	22052709	22101360
998	CDC42	1	NC_060925.1	21876517	21925101
5295	PIK3R1	5	NC_000005.10	68215756	68301821
5295	PIK3R1	5	NC_060929.1	69037928	69124117
6615	SNAI1	20	NC_000020.11	49982980	49988886
6615	SNAI1	20	NC_060944.1	51752473	51758373
7057	THBS1	15	NC_000015.10	39581079	39599466
7057	THBS1	15	NC_060939.1	37385886	37404273
648	BMI1	10	NC_000010.11	22321099	22331706
648	BMI1	10	NC_060934.1	22340133	22350740
5021	OXTR	3	NC_000003.12	8741269	8769613
5021	OXTR	3	NC_060927.1	8741551	8760789
4323	MMP14	14	NC_000014.9	22836585	22847758
4323	MMP14	14	NC_060938.1	17034651	17045822
1545	CYP1B1	2	NC_000002.12	38067509	38076151
1545	CYP1B1	2	NC_060926.1	38074395	38083037
1788	DNMT3A	2	NC_000002.12	25227874	25342590
1788	DNMT3A	2	NC_060926.1	25263222	25377928
302	ANXA2	15	NC_000015.10	60347151	60397986
302	ANXA2	15	NC_060939.1	58149151	58201124
1994	ELAVL1	19	NC_000019.10	7958573	8005641
1994	ELAVL1	19	NC_060943.1	7959562	8006636
6285	S100B	21	NC_000021.9	46598604	46605082
6285	S100B	21	NC_060945.1	44984829	44991348
2885	GRB2	17	NC_000017.11	75318076	75405678
2885	GRB2	17	NC_060941.1	76210297	76297898
4854	NOTCH3	19	NC_000019.10	15159038	15200995
4854	NOTCH3	19	NC_060943.1	15283989	15325912
2312	FLG	1	NC_000001.11	152302165	152325239
2312	FLG	1	NC_060925.1	151437741	151461789
7052	TGM2	20	NC_000020.11	38127385	38168475
7052	TGM2	20	NC_060944.1	39852468	39893578
3559	IL2RA	10	NC_000010.11	6010689	6062367
3559	IL2RA	10	NC_060934.1	6011401	6062560
10673	TNFSF13B	13	NC_000013.11	108269629	108308484
10673	TNFSF13B	13	NC_060937.1	107496022	107535489
2022	ENG	9	NC_000009.12	127815016	127854658
2022	ENG	9	NC_060933.1	140022435	140062072
5580	PRKCD	3	NC_000003.12	53161209	53192717
5580	PRKCD	3	NC_060927.1	53194119	53225596
4893	NRAS	1	NC_000001.11	114704469	114716771
4893	NRAS	1	NC_060925.1	114715929	114728216
5591	PRKDC	8	NC_000008.11	47773111	47960136
5591	PRKDC	8	NC_060932.1	48149356	48336384
57817	HAMP	19	NC_000019.10	35282528	35285143
57817	HAMP	19	NC_060943.1	37827196	37829811
2034	EPAS1	2	NC_000002.12	46297407	46386697
2034	EPAS1	2	NC_060926.1	46302427	46391719
22943	DKK1	10	NC_000010.11	52314281	52317657
22943	DKK1	10	NC_060934.1	53160859	53164235
3667	IRS1	2	NC_000002.12	226731312	226799820
3667	IRS1	2	NC_060926.1	227214139	227282678
331	XIAP	X	NC_000023.11	123859708	123913972
331	XIAP	X	NC_060947.1	122170108	122224373
60489	APOBEC3G	22	NC_000022.11	39077005	39087743
60489	APOBEC3G	22	NC_060946.1	39547423	39558159
3172	HNF4A	20	NC_000020.11	44355699	44434596
3172	HNF4A	20	NC_060944.1	46090439	46170188
7189	TRAF6	11	NC_000011.10	36483769	36510272
7189	TRAF6	11	NC_060935.1	36626229	36653443
23586	RIGI	9	NC_000009.12	32455302	32526196
23586	RIGI	9	NC_060933.1	32471227	32542369
80339	PNPLA3	22	NC_000022.11	43923805	43947582
80339	PNPLA3	22	NC_060946.1	44406936	44430721
285	ANGPT2	8	NC_000008.11	6499632	6563245
285	ANGPT2	8	NC_060932.1	6254102	6317682
6662	SOX9	17	NC_000017.11	72121020	72126416
6662	SOX9	17	NC_060941.1	72994224	72999619
4160	MC4R	18	NC_000018.10	60371062	60372775
4160	MC4R	18	NC_060942.1	60574034	60575747
354	KLK3	19	NC_000019.10	50854915	50860764
354	KLK3	19	NC_060943.1	53944547	53950396
268	AMH	19	NC_000019.10	2249323	2252073
268	AMH	19	NC_060943.1	2222966	2225716
7412	VCAM1	1	NC_000001.11	100719742	100739045
7412	VCAM1	1	NC_060925.1	100568139	100587438
3956	LGALS1	22	NC_000022.11	37675636	37679802
3956	LGALS1	22	NC_060946.1	38136888	38141054
7048	TGFBR2	3	NC_000003.12	30606356	30694142
7048	TGFBR2	3	NC_060927.1	30608862	30696629
2056	EPO	7	NC_000007.14	100720468	100723700
2056	EPO	7	NC_060931.1	101960533	101963765
7153	TOP2A	17	NC_000017.11	40388525	40417896
7153	TOP2A	17	NC_060941.1	41252019	41281395
5328	PLAU	10	NC_000010.11	73908832	73917494
5328	PLAU	10	NC_060934.1	74779718	74788885
3593	IL12B	5	NC_000005.10	159314780	159330487
3593	IL12B	5	NC_060929.1	159843275	159858983
4904	YBX1	1	NC_000001.11	42682418	42703805
4904	YBX1	1	NC_060925.1	42552913	42574300
6927	HNF1A	12	NC_000012.12	120978543	121002512
6927	HNF1A	12	NC_060936.1	120968229	120992127
7442	TRPV1	17	NC_000017.11	3565446	3609411
7442	TRPV1	17	NC_060941.1	3454482	3498442
4615	MYD88	3	NC_000003.12	38138661	38143022
4615	MYD88	3	NC_060927.1	38144330	38148691
3685	ITGAV	2	NC_000002.12	186590056	186680901
3685	ITGAV	2	NC_060926.1	187079132	187170024
4613	MYCN	2	NC_000002.12	15940550	15947004
4613	MYCN	2	NC_060926.1	15972182	15978635
3240	HP	16	NC_000016.10	72054505	72061055
3240	HP	16	NC_060940.1	77872534	77877369
11186	RASSF1	3	NC_000003.12	50329788	50340836
11186	RASSF1	3	NC_060927.1	50359511	50370560
6597	SMARCA4	19	NC_000019.10	10961030	11062273
6597	SMARCA4	19	NC_060943.1	11088037	11189277
1050	CEBPA	19	NC_000019.10	33299934	33302534
1050	CEBPA	19	NC_060943.1	35819706	35822306
867	CBL	11	NC_000011.10	119206339	119308149
867	CBL	11	NC_060935.1	119226712	119328785
26291	FGF21	19	NC_000019.10	48755524	48758330
26291	FGF21	19	NC_060943.1	51749989	51752722
3600	IL15	4	NC_000004.12	141636583	141733987
3600	IL15	4	NC_060928.1	144953939	145051309
2155	F7	13	NC_000013.11	113105791	113120685
2155	F7	13	NC_060937.1	112357144	112372343
7139	TNNT2	1	NC_000001.11	201359014	201377680
7139	TNNT2	1	NC_060925.1	200616823	200635489
7430	EZR	6	NC_000006.12	158765748	158819368
7430	EZR	6	NC_060930.1	160010984	160064812
84868	HAVCR2	5	NC_000005.10	157085832	157109044
84868	HAVCR2	5	NC_060929.1	157604811	157627988
5156	PDGFRA	4	NC_000004.12	54229293	54298245
5156	PDGFRA	4	NC_060928.1	57718046	57786996
5371	PML	15	NC_000015.10	73994716	74047827
5371	PML	15	NC_060939.1	71812061	71865194
8091	HMGA2	12	NC_000012.12	65824460	65966291
8091	HMGA2	12	NC_060936.1	65803963	65945820
9314	KLF4	9	NC_000009.12	107484852	107489769
9314	KLF4	9	NC_060933.1	119656625	119661541
3303	HSPA1A	6	NC_000006.12	31815543	31817942
3303	HSPA1A	6	NT_167244.2	3148165	3150564
3303	HSPA1A	6	NT_113891.3	3292794	3295193
3303	HSPA1A	6	NT_167245.2	3063322	3065721
3303	HSPA1A	6	NT_167248.2	3071371	3073770
3303	HSPA1A	6	NC_060930.1	31668600	31670999
2212	FCGR2A	1	NC_000001.11	161505457	161524048
2212	FCGR2A	1	NC_060925.1	160768080	160786676
7415	VCP	9	NC_000009.12	35056064	35072625
7415	VCP	9	NC_060933.1	35075243	35091804
1958	EGR1	5	NC_000005.10	138465479	138469303
1958	EGR1	5	NC_060929.1	138991707	138995531
6323	SCN1A	2	NC_000002.12	165984641	166149161
6323	SCN1A	2	NC_060926.1	166442174	166606734
4792	NFKBIA	14	NC_000014.9	35401513	35404749
4792	NFKBIA	14	NC_060938.1	29589207	29592460
2688	GH1	17	NC_000017.11	63917203	63918839
2688	GH1	17	NC_060941.1	64787962	64789598
5894	RAF1	3	NC_000003.12	12583601	12664117
5894	RAF1	3	NC_060927.1	12582405	12665632
7128	TNFAIP3	6	NC_000006.12	137866349	137883312
7128	TNFAIP3	6	NC_060930.1	139054729	139071725
4316	MMP7	11	NC_000011.10	102520508	102530747
4316	MMP7	11	NC_060935.1	102522678	102532920
116519	APOA5	11	NC_000011.10	116789367	116792420
116519	APOA5	11	NC_060935.1	116803991	116807044
7133	TNFRSF1B	1	NC_000001.11	12166991	12209220
7133	TNFRSF1B	1	NC_060925.1	11711114	11753352
2625	GATA3	10	NC_000010.11	8045333	8075198
2625	GATA3	10	NC_060934.1	8046213	8076094
6850	SYK	9	NC_000009.12	90801600	90898549
6850	SYK	9	NC_060933.1	102966952	103064392
9021	SOCS3	17	NC_000017.11	78356778	78360925
9021	SOCS3	17	NC_060941.1	79250300	79254447
5562	PRKAA1	5	NC_000005.10	40759389	40798374
5562	PRKAA1	5	NC_060929.1	41015789	41054877
7046	TGFBR1	9	NC_000009.12	99103647	99154192
7046	TGFBR1	9	NC_060933.1	111275348	111325904
1111	CHEK1	11	NC_000011.10	125625136	125681124
1111	CHEK1	11	NC_060935.1	125653757	125709785
567	B2M	15	NC_000015.10	44711517	44718145
567	B2M	15	NT_187605.1	34866	41493
567	B2M	15	NC_060939.1	42519493	42526121
10631	POSTN	13	NC_000013.11	37562585	37598768
10631	POSTN	13	NC_060937.1	36781967	36818162
1589	CYP21A2	6	NC_000006.12	32038415	32041644
1589	CYP21A2	6	NT_113891.3	3476737	3479966
1589	CYP21A2	6	NT_167245.2	3279823	3283052
1589	CYP21A2	6	NT_167247.2	3380452	3383677
1589	CYP21A2	6	NT_167248.2	3261650	3264877
1589	CYP21A2	6	NT_167249.2	3339605	3342831
1589	CYP21A2	6	NC_060930.1	31891622	31894848
540	ATP7B	13	NC_000013.11	51932669	52012132
540	ATP7B	13	NC_060937.1	51147339	51226948
11315	PARK7	1	NC_000001.11	7961711	7985505
11315	PARK7	1	NC_060925.1	7492675	7516444
6786	STIM1	11	NC_000011.10	3854604	4093210
6786	STIM1	11	NC_060935.1	3919928	4158475
3689	ITGB2	21	NC_000021.9	44885953	44928815
3689	ITGB2	21	NC_060945.1	43246634	43289593
1544	CYP1A2	15	NC_000015.10	74748845	74756607
1544	CYP1A2	15	NC_060939.1	72618749	72626513
5159	PDGFRB	5	NC_000005.10	150113839	150155845
5159	PDGFRB	5	NC_060929.1	150650431	150692448
5566	PRKACA	19	NC_000019.10	14091688	14117762
5566	PRKACA	19	NW_021160022.1	303847	329921
5566	PRKACA	19	NC_060943.1	14218299	14244374
65018	PINK1	1	NC_000001.11	20633458	20651511
65018	PINK1	1	NC_060925.1	20459649	20477706
5300	PIN1	19	NC_000019.10	9835318	9849689
5300	PIN1	19	NC_060943.1	9961482	9975854
2214	FCGR3A	1	NC_000001.11	161541759	161550737
2214	FCGR3A	1	NC_060925.1	160804385	160813363
7253	TSHR	14	NC_000014.9	80955621	81146306
7253	TSHR	14	NC_060938.1	75167122	75358539
4087	SMAD2	18	NC_000018.10	47808957	47930872
4087	SMAD2	18	NC_060942.1	47999960	48121861
545	ATR	3	NC_000003.12	142449235	142578733
545	ATR	3	NC_060927.1	145196519	145326002
1019	CDK4	12	NC_000012.12	57747727	57752310
1019	CDK4	12	NC_060936.1	57716081	57720660
4049	LTA	6	NC_000006.12	31560610	31574324
4049	LTA	6	NT_113891.3	3048835	3051611
4049	LTA	6	NT_167245.2	2819279	2822057
4049	LTA	6	NT_167246.2	2865628	2879365
4049	LTA	6	NT_167247.2	2902317	2916222
4049	LTA	6	NT_167248.2	2827365	2830143
4049	LTA	6	NT_167249.2	2859862	2873604
4049	LTA	6	NC_060930.1	31424599	31427376
7474	WNT5A	3	NC_000003.12	55465715	55505263
7474	WNT5A	3	NC_060927.1	55499921	55539460
4627	MYH9	22	NC_000022.11	36281280	36387967
4627	MYH9	22	NC_060946.1	36741430	36848142
7424	VEGFC	4	NC_000004.12	176683538	176792922
7424	VEGFC	4	NC_060928.1	180022579	180131932
2065	ERBB3	12	NC_000012.12	56080108	56103505
2065	ERBB3	12	NC_060936.1	56047558	56071109
6868	ADAM17	2	NC_000002.12	9488486	9555830
6868	ADAM17	2	NC_060926.1	9513510	9580869
3570	IL6R	1	NC_000001.11	154405343	154469450
3570	IL6R	1	NC_060925.1	153542427	153606601
133	ADM	11	NC_000011.10	10305073	10307397
133	ADM	11	NC_060935.1	10389576	10391900
5950	RBP4	10	NC_000010.11	93591694	93601744
5950	RBP4	10	NC_060934.1	94471646	94481695
652	BMP4	14	NC_000014.9	53949736	53956891
652	BMP4	14	NC_060938.1	48157959	48165118
55294	FBXW7	4	NC_000004.12	152320544	152536092
55294	FBXW7	4	NC_060928.1	155643699	155859255
252995	FNDC5	1	NC_000001.11	32862268	32872484
252995	FNDC5	1	NC_060925.1	32722061	32732277
5080	PAX6	11	NC_000011.10	31789026	31817961
5080	PAX6	11	NC_060935.1	31924847	31953767
864	RUNX3	1	NC_000001.11	24899511	24965138
864	RUNX3	1	NC_060925.1	24735232	24800883
174	AFP	4	NC_000004.12	73436221	73456174
174	AFP	4	NC_060928.1	76779943	76799830
3066	HDAC2	6	NC_000006.12	113933028	113971148
3066	HDAC2	6	NC_060930.1	115116117	115154233
729230	CCR2	3	NC_000003.12	46354111	46360940
729230	CCR2	3	NC_060927.1	46369948	46376777
3014	H2AX	11	NC_000011.10	119093874	119095465
3014	H2AX	11	NC_060935.1	119114257	119115848
6382	SDC1	2	NC_000002.12	20200797	20225475
6382	SDC1	2	NC_060926.1	20234345	20259019
3312	HSPA8	11	NC_000011.10	123057489	123062462
3312	HSPA8	11	NC_060935.1	123086071	123093285
54790	TET2	4	NC_000004.12	105145875	105279803
54790	TET2	4	NC_060928.1	108456807	108590746
10855	HPSE	4	NC_000004.12	83292461	83335153
10855	HPSE	4	NC_060928.1	86622557	86665251
